date,open,high,low,close,change,volume
2024-07-18,2460.13,2475.02,2440.41,2444.97,-0.55%,0
2024-07-19,2445.34,2446.29,2393.92,2400.79,-1.81%,0
2024-07-22,2400.41,2412.32,2384.00,2397.65,-0.13%,0
2024-07-23,2396.80,2412.15,2388.26,2409.21,0.48%,0
2024-07-24,2408.94,2432.05,2396.50,2397.59,-0.48%,0
2024-07-25,2398.49,2401.32,2353.19,2364.50,-1.38%,0
2024-07-26,2364.30,2390.82,2355.89,2385.57,0.89%,0
2024-07-29,2387.20,2403.23,2369.77,2383.54,-0.09%,0
2024-07-30,2383.66,2413.00,2376.51,2408.43,1.04%,0
2024-07-31,2410.09,2451.00,2403.86,2448.10,1.65%,0
2024-08-01,2448.10,2462.40,2430.25,2445.42,-0.11%,0
2024-08-02,2445.16,2477.72,2410.83,2443.29,-0.09%,0
2024-08-05,2443.27,2458.80,2364.40,2407.65,-1.46%,0
2024-08-06,2410.01,2418.35,2381.79,2389.37,-0.76%,0
2024-08-07,2389.67,2407.05,2379.05,2381.53,-0.33%,0
2024-08-08,2382.43,2427.80,2380.70,2426.75,1.90%,0
2024-08-09,2427.29,2437.15,2416.93,2430.93,0.17%,0
2024-08-12,2431.21,2473.48,2423.84,2472.25,1.70%,0
2024-08-13,2472.64,2477.02,2458.50,2465.03,-0.29%,0
2024-08-14,2467.40,2478.49,2438.12,2447.64,-0.71%,0
2024-08-15,2448.15,2470.25,2432.19,2456.10,0.35%,0
2024-08-16,2456.57,2509.89,2450.76,2507.28,2.08%,0
2024-08-19,2508.40,2510.45,2485.83,2503.92,-0.13%,0
2024-08-20,2501.55,2532.05,2497.33,2513.74,0.39%,0
2024-08-21,2512.82,2520.09,2494.15,2511.95,-0.07%,0
2024-08-22,2512.94,2514.69,2499.44,2507.14,-0.19%,0
